Id,choose
17995,0.64
17996,0.406
17997,0.676
17998,0.746
17999,0.332
18000,0.691
18001,0.374
18002,0.658
18003,0.447
18004,0.375
18005,0.723
18006,0.481
18007,0.613
18008,0.673
18009,0.395
18010,0.522
18011,0.688
18012,0.696
18013,0.703
18014,0.633
18015,0.713
18016,0.581
18017,0.307
18018,0.562
18019,0.369
18020,0.606
18021,0.696
18022,0.292
18023,0.576
18024,0.573
18025,0.251
18026,0.762
18027,0.635
18028,0.333
18029,0.663
18030,0.779
18031,0.383
18032,0.718
18033,0.729
18034,0.303
18035,0.594
18036,0.335
18037,0.788
18038,0.743
18039,0.308
18040,0.53
18041,0.71
18042,0.378
18043,0.668
18044,0.34
18045,0.537
18046,0.318
18047,0.658
18048,0.236
18049,0.368
18050,0.317
18051,0.658
18052,0.667
18053,0.274
18054,0.632
18055,0.72
18056,0.406
18057,0.266
18058,0.363
18059,0.417
18060,0.542
18061,0.406
18062,0.414
18063,0.319
18064,0.43
18065,0.636
18066,0.774
18067,0.343
18068,0.496
18069,0.398
18070,0.435
18071,0.76
18072,0.344
18073,0.725
18074,0.664
18075,0.775
18076,0.45
18077,0.569
18078,0.306
18079,0.606
18080,0.626
18081,0.333
18082,0.412
18083,0.55
18084,0.337
18085,0.455
18086,0.384
18087,0.694
18088,0.292
18089,0.68
18090,0.737
18091,0.271
18092,0.236
18093,0.722
18094,0.365
18095,0.719
18096,0.354
18097,0.332
18098,0.584
18099,0.699
18100,0.239
18101,0.236
18102,0.716
18103,0.343
18104,0.282
18105,0.538
18106,0.284
18107,0.493
18108,0.765
18109,0.314
18110,0.313
18111,0.321
18112,0.362
18113,0.863
18114,0.738
18115,0.743
18116,0.602
18117,0.432
18118,0.222
18119,0.712
18120,0.247
18121,0.574
18122,0.267
18123,0.646
18124,0.588
18125,0.409
18126,0.715
18127,0.243
18128,0.707
18129,0.318
18130,0.572
18131,0.654
18132,0.679
18133,0.646
18134,0.732
18135,0.549
18136,0.595
18137,0.381
18138,0.349
18139,0.76
18140,0.416
18141,0.292
18142,0.407
18143,0.674
18144,0.423
18145,0.294
18146,0.485
18147,0.789
18148,0.411
18149,0.465
18150,0.686
18151,0.753
18152,0.562
18153,0.425
18154,0.49
18155,0.33
18156,0.433
18157,0.352
18158,0.26
18159,0.432
18160,0.519
18161,0.421
18162,0.754
18163,0.742
18164,0.588
18165,0.65
18166,0.647
18167,0.397
18168,0.401
18169,0.507
18170,0.836
18171,0.277
18172,0.341
18173,0.747
18174,0.705
18175,0.636
18176,0.867
18177,0.335
18178,0.365
18179,0.375
18180,0.359
18181,0.326
18182,0.367
18183,0.778
18184,0.249
18185,0.65
18186,0.675
18187,0.642
18188,0.264
18189,0.292
18190,0.31
18191,0.411
18192,0.31
18193,0.261
18194,0.687
18195,0.676
18196,0.392
18197,0.606
18198,0.423
18199,0.342
18200,0.3
18201,0.364
18202,0.693
18203,0.406
18204,0.397
18205,0.541
18206,0.37
18207,0.477
18208,0.452
18209,0.659
18210,0.431
18211,0.603
18212,0.454
18213,0.842
18214,0.458
18215,0.784
18216,0.351
18217,0.701
18218,0.39
18219,0.584
18220,0.347
18221,0.338
18222,0.39
18223,0.316
18224,0.311
18225,0.611
18226,0.644
18227,0.505
18228,0.333
18229,0.491
18230,0.825
18231,0.544
18232,0.507
18233,0.366
18234,0.537
18235,0.641
18236,0.639
18237,0.368
18238,0.463
18239,0.771
18240,0.394
18241,0.684
18242,0.34
18243,0.332
18244,0.383
18245,0.567
18246,0.3
18247,0.348
18248,0.56
18249,0.42
18250,0.351
18251,0.698
18252,0.378
18253,0.342
18254,0.672
18255,0.418
18256,0.554
18257,0.631
18258,0.31
18259,0.76
18260,0.298
18261,0.668
18262,0.573
18263,0.753
18264,0.753
18265,0.574
18266,0.727
18267,0.47
18268,0.804
18269,0.458
18270,0.37
18271,0.302
18272,0.243
18273,0.332
18274,0.279
18275,0.313
18276,0.453
18277,0.394
18278,0.32
18279,0.535
18280,0.408
18281,0.34
18282,0.421
18283,0.733
18284,0.507
18285,0.334
18286,0.425
18287,0.796
18288,0.494
18289,0.758
18290,0.347
18291,0.381
18292,0.345
18293,0.794
18294,0.244
18295,0.685
18296,0.361
18297,0.282
18298,0.366
18299,0.642
18300,0.363
18301,0.577
18302,0.435
18303,0.436
18304,0.384
18305,0.274
18306,0.395
18307,0.81
18308,0.369
18309,0.757
18310,0.584
18311,0.436
18312,0.428
18313,0.318
18314,0.645
18315,0.79
18316,0.747
18317,0.428
18318,0.467
18319,0.248
18320,0.373
18321,0.363
18322,0.671
18323,0.326
18324,0.24
18325,0.312
18326,0.512
18327,0.412
18328,0.477
18329,0.788
18330,0.285
18331,0.704
18332,0.746
18333,0.83
18334,0.533
18335,0.276
18336,0.251
18337,0.386
18338,0.372
18339,0.68
18340,0.455
18341,0.333
18342,0.238
18343,0.627
18344,0.53
18345,0.683
18346,0.791
18347,0.769
18348,0.258
18349,0.332
18350,0.326
18351,0.685
18352,0.71
18353,0.492
18354,0.406
18355,0.623
18356,0.315
18357,0.38
18358,0.62
18359,0.324
18360,0.265
18361,0.266
18362,0.4
18363,0.566
18364,0.43
18365,0.486
18366,0.405
18367,0.668
18368,0.274
18369,0.37
18370,0.663
18371,0.437
18372,0.729
18373,0.341
18374,0.544
18375,0.468
18376,0.527
18377,0.701
18378,0.507
18379,0.417
18380,0.431
18381,0.627
18382,0.843
18383,0.461
18384,0.312
18385,0.281
18386,0.421
18387,0.248
18388,0.44
18389,0.325
18390,0.557
18391,0.764
18392,0.237
18393,0.729
18394,0.732
18395,0.32
18396,0.398
18397,0.76
18398,0.316
18399,0.349
18400,0.535
18401,0.253
18402,0.459
18403,0.266
18404,0.298
18405,0.393
18406,0.731
18407,0.725
18408,0.302
18409,0.754
18410,0.667
18411,0.683
18412,0.554
18413,0.727
18414,0.673
18415,0.689
18416,0.68
18417,0.385
18418,0.441
18419,0.74
18420,0.275
18421,0.259
18422,0.251
18423,0.318
18424,0.322
18425,0.387
18426,0.235
18427,0.468
18428,0.777
18429,0.392
18430,0.583
18431,0.337
18432,0.338
18433,0.324
18434,0.264
18435,0.559
18436,0.623
18437,0.514
18438,0.345
18439,0.46
18440,0.364
18441,0.411
18442,0.604
18443,0.48
18444,0.516
18445,0.685
18446,0.804
18447,0.485
18448,0.446
18449,0.312
18450,0.228
18451,0.251
18452,0.617
18453,0.608
18454,0.701
18455,0.382
18456,0.347
18457,0.329
18458,0.439
18459,0.663
18460,0.373
18461,0.408
18462,0.451
18463,0.286
18464,0.529
18465,0.312
18466,0.456
18467,0.785
18468,0.306
18469,0.366
18470,0.775
18471,0.808
18472,0.476
18473,0.744
18474,0.384
18475,0.538
18476,0.341
18477,0.392
18478,0.361
18479,0.395
18480,0.222
18481,0.446
18482,0.368
18483,0.537
18484,0.723
18485,0.562
18486,0.403
18487,0.318
18488,0.252
18489,0.69
18490,0.386
18491,0.376
18492,0.643
18493,0.355
18494,0.582
18495,0.376
18496,0.352
18497,0.29
18498,0.764
18499,0.621
18500,0.488
18501,0.299
18502,0.414
18503,0.397
18504,0.244
18505,0.65
18506,0.252
18507,0.436
18508,0.72
18509,0.333
18510,0.791
18511,0.487
18512,0.357
18513,0.399
18514,0.307
18515,0.359
18516,0.316
18517,0.725
18518,0.432
18519,0.373
18520,0.429
18521,0.509
18522,0.372
18523,0.709
18524,0.43
18525,0.351
18526,0.553
18527,0.412
18528,0.348
18529,0.374
18530,0.216
18531,0.526
18532,0.718
18533,0.338
18534,0.422
18535,0.454
18536,0.642
18537,0.516
18538,0.469
18539,0.549
18540,0.494
18541,0.371
18542,0.708
18543,0.338
18544,0.4
18545,0.298
18546,0.735
18547,0.286
18548,0.348
18549,0.284
18550,0.679
18551,0.387
18552,0.446
18553,0.26
18554,0.324
18555,0.258
18556,0.696
18557,0.594
18558,0.603
18559,0.63
18560,0.325
18561,0.441
18562,0.629
18563,0.666
18564,0.496
18565,0.346
18566,0.278
18567,0.581
18568,0.403
18569,0.531
18570,0.842
18571,0.713
18572,0.693
18573,0.54
18574,0.324
18575,0.391
18576,0.252
18577,0.423
18578,0.392
18579,0.783
18580,0.342
18581,0.681
18582,0.307
18583,0.318
18584,0.68
18585,0.6
18586,0.361
18587,0.394
18588,0.603
18589,0.307
18590,0.474
18591,0.77
18592,0.251
18593,0.35
18594,0.706
18595,0.704
18596,0.236
18597,0.333
18598,0.643
18599,0.823
18600,0.507
18601,0.661
18602,0.31
18603,0.366
18604,0.394
18605,0.69
18606,0.513
18607,0.732
18608,0.202
18609,0.418
18610,0.785
18611,0.388
18612,0.336
18613,0.346
18614,0.521
18615,0.652
18616,0.576
18617,0.335
18618,0.346
18619,0.334
18620,0.428
18621,0.258
18622,0.645
18623,0.471
18624,0.37
18625,0.704
18626,0.359
18627,0.297
18628,0.245
18629,0.367
18630,0.378
18631,0.713
18632,0.294
18633,0.399
18634,0.29
18635,0.371
18636,0.688
18637,0.435
18638,0.781
18639,0.415
18640,0.743
18641,0.337
18642,0.732
18643,0.801
18644,0.264
18645,0.78
18646,0.576
18647,0.694
18648,0.536
18649,0.702
18650,0.688
18651,0.606
18652,0.354
18653,0.343
18654,0.453
18655,0.324
18656,0.51
18657,0.24
18658,0.205
18659,0.298
18660,0.334
18661,0.246
18662,0.527
18663,0.693
18664,0.378
18665,0.328
18666,0.393
18667,0.259
18668,0.459
18669,0.676
18670,0.32
18671,0.775
18672,0.28
18673,0.236
18674,0.742
18675,0.509
18676,0.636
18677,0.728
18678,0.398
18679,0.502
18680,0.637
18681,0.703
18682,0.347
18683,0.411
18684,0.348
18685,0.23
18686,0.343
18687,0.283
18688,0.605
18689,0.376
18690,0.398
18691,0.501
18692,0.504
18693,0.627
18694,0.438
18695,0.435
18696,0.659
18697,0.725
18698,0.277
18699,0.359
18700,0.338
18701,0.303
18702,0.697
18703,0.285
18704,0.33
18705,0.36
18706,0.674
18707,0.75
18708,0.427
18709,0.644
18710,0.275
18711,0.433
18712,0.334
18713,0.707
18714,0.756
18715,0.315
18716,0.601
18717,0.216
18718,0.419
18719,0.672
18720,0.258
18721,0.362
18722,0.672
18723,0.788
18724,0.773
18725,0.43
18726,0.316
18727,0.378
18728,0.424
18729,0.571
18730,0.864
18731,0.289
18732,0.396
18733,0.721
18734,0.299
18735,0.487
18736,0.72
18737,0.818
18738,0.393
18739,0.216
18740,0.35
18741,0.555
18742,0.459
18743,0.858
18744,0.324
18745,0.266
18746,0.671
18747,0.702
18748,0.429
18749,0.409
18750,0.672
18751,0.633
18752,0.338
18753,0.574
18754,0.278
18755,0.441
18756,0.635
18757,0.277
18758,0.394
18759,0.427
18760,0.266
18761,0.283
18762,0.404
18763,0.573
18764,0.694
18765,0.615
18766,0.732
18767,0.665
18768,0.225
18769,0.596
18770,0.401
18771,0.794
18772,0.523
18773,0.324
18774,0.656
18775,0.22
18776,0.723
18777,0.621
18778,0.37
18779,0.804
18780,0.644
18781,0.427
18782,0.538
18783,0.417
18784,0.252
18785,0.29
18786,0.603
18787,0.294
18788,0.795
18789,0.39
18790,0.649
18791,0.354
18792,0.751
18793,0.688
18794,0.662
18795,0.776
18796,0.451
18797,0.298
18798,0.721
18799,0.289
18800,0.519
18801,0.622
18802,0.655
18803,0.35
18804,0.391
18805,0.337
18806,0.568
18807,0.689
18808,0.68
18809,0.369
18810,0.721
18811,0.268
18812,0.381
18813,0.409
18814,0.734
18815,0.592
18816,0.359
18817,0.576
18818,0.715
18819,0.295
18820,0.638
18821,0.39
18822,0.747
18823,0.509
18824,0.387
18825,0.388
18826,0.808
18827,0.314
18828,0.735
18829,0.661
18830,0.631
18831,0.422
18832,0.34
18833,0.369
18834,0.778
18835,0.503
18836,0.42
18837,0.243
18838,0.401
18839,0.671
18840,0.712
18841,0.565
18842,0.374
18843,0.301
18844,0.395
18845,0.619
18846,0.76
18847,0.345
18848,0.323
18849,0.367
18850,0.246
18851,0.364
18852,0.634
18853,0.393
18854,0.385
18855,0.606
18856,0.222
18857,0.345
18858,0.671
18859,0.78
18860,0.318
18861,0.626
18862,0.294
18863,0.716
18864,0.521
18865,0.34
18866,0.701
18867,0.398
18868,0.627
18869,0.671
18870,0.39
18871,0.236
18872,0.285
18873,0.282
18874,0.469
18875,0.413
18876,0.48
18877,0.309
18878,0.436
18879,0.644
18880,0.578
18881,0.538
18882,0.33
18883,0.276
18884,0.691
18885,0.483
18886,0.853
18887,0.401
18888,0.323
18889,0.312
18890,0.717
18891,0.4
18892,0.341
18893,0.491
18894,0.406
18895,0.601
18896,0.363
18897,0.321
18898,0.831
18899,0.346
18900,0.337
18901,0.318
18902,0.236
18903,0.342
18904,0.244
18905,0.762
18906,0.305
18907,0.35
18908,0.602
18909,0.749
18910,0.431
18911,0.343
18912,0.72
18913,0.537
18914,0.795
18915,0.37
18916,0.299
18917,0.309
18918,0.754
18919,0.351
18920,0.742
18921,0.567
18922,0.476
18923,0.328
18924,0.366
18925,0.36
18926,0.359
18927,0.352
18928,0.37
18929,0.544
18930,0.327
18931,0.354
18932,0.661
18933,0.444
18934,0.471
18935,0.814
18936,0.63
18937,0.265
18938,0.676
18939,0.486
18940,0.419
18941,0.46
18942,0.319
18943,0.408
18944,0.742
18945,0.656
18946,0.421
18947,0.298
18948,0.215
18949,0.741
18950,0.316
18951,0.382
18952,0.281
18953,0.41
18954,0.361
18955,0.449
18956,0.458
18957,0.736
18958,0.376
18959,0.555
18960,0.779
18961,0.364
18962,0.423
18963,0.275
18964,0.379
18965,0.684
18966,0.524
18967,0.766
18968,0.387
18969,0.369
18970,0.616
18971,0.216
18972,0.659
18973,0.65
18974,0.675
18975,0.456
18976,0.752
18977,0.322
18978,0.523
18979,0.656
18980,0.551
18981,0.693
18982,0.412
18983,0.765
18984,0.579
18985,0.254
18986,0.833
18987,0.375
18988,0.738
18989,0.378
18990,0.419
18991,0.363
18992,0.4
18993,0.537
18994,0.354
18995,0.306
18996,0.384
18997,0.364
18998,0.798
18999,0.385
19000,0.631
19001,0.455
19002,0.359
19003,0.706
19004,0.892
19005,0.668
19006,0.663
19007,0.785
19008,0.772
19009,0.663
19010,0.366
19011,0.31
19012,0.629
19013,0.355
19014,0.376
19015,0.703
19016,0.403
19017,0.679
19018,0.378
19019,0.496
19020,0.245
19021,0.422
19022,0.351
19023,0.347
19024,0.295
19025,0.677
19026,0.695
19027,0.691
19028,0.25
19029,0.719
19030,0.479
19031,0.393
19032,0.74
19033,0.373
19034,0.693
19035,0.331
19036,0.659
19037,0.308
19038,0.754
19039,0.426
19040,0.687
19041,0.23
19042,0.738
19043,0.684
19044,0.455
19045,0.609
19046,0.592
19047,0.762
19048,0.464
19049,0.441
19050,0.67
19051,0.655
19052,0.603
19053,0.702
19054,0.282
19055,0.622
19056,0.668
19057,0.354
19058,0.527
19059,0.691
19060,0.738
19061,0.446
19062,0.155
19063,0.796
19064,0.67
19065,0.718
19066,0.398
19067,0.489
19068,0.663
19069,0.607
19070,0.721
19071,0.721
19072,0.25
19073,0.315
19074,0.35
19075,0.387
19076,0.378
19077,0.824
19078,0.715
19079,0.616
19080,0.32
19081,0.371
19082,0.324
19083,0.393
19084,0.727
19085,0.756
19086,0.244
19087,0.441
19088,0.477
19089,0.397
19090,0.347
19091,0.269
19092,0.605
19093,0.533
19094,0.329
19095,0.798
19096,0.652
19097,0.47
19098,0.277
19099,0.334
19100,0.345
19101,0.518
19102,0.54
19103,0.53
19104,0.523
19105,0.451
19106,0.523
19107,0.428
19108,0.293
19109,0.784
19110,0.327
19111,0.649
19112,0.369
19113,0.377
19114,0.355
19115,0.75
19116,0.379
19117,0.391
19118,0.638
19119,0.737
19120,0.743
19121,0.645
19122,0.325
19123,0.229
19124,0.385
19125,0.308
19126,0.313
19127,0.415
19128,0.65
19129,0.276
19130,0.465
19131,0.236
19132,0.795
19133,0.493
19134,0.253
19135,0.42
19136,0.715
19137,0.351
19138,0.4
19139,0.356
19140,0.402
19141,0.238
19142,0.699
19143,0.706
19144,0.425
19145,0.333
19146,0.678
19147,0.347
19148,0.501
19149,0.374
19150,0.529
19151,0.278
19152,0.746
19153,0.424
19154,0.629
19155,0.69
19156,0.638
19157,0.42
19158,0.197
19159,0.654
19160,0.756
19161,0.485
19162,0.752
19163,0.645
19164,0.363
19165,0.376
19166,0.35
19167,0.4
19168,0.592
19169,0.645
19170,0.345
19171,0.423
19172,0.556
19173,0.368
19174,0.374
19175,0.693
19176,0.336
19177,0.285
19178,0.759
19179,0.627
19180,0.35
19181,0.402
19182,0.603
19183,0.38
19184,0.409
19185,0.498
19186,0.478
19187,0.277
19188,0.617
19189,0.369
19190,0.391
19191,0.299
19192,0.416
19193,0.743
19194,0.636
19195,0.212
19196,0.68
19197,0.354
19198,0.672
19199,0.741
19200,0.573
19201,0.535
19202,0.464
19203,0.627
19204,0.692
19205,0.735
19206,0.353
19207,0.612
19208,0.378
19209,0.726
19210,0.314
19211,0.636
19212,0.721
19213,0.5
19214,0.482
19215,0.681
19216,0.269
19217,0.639
19218,0.734
19219,0.318
19220,0.721
19221,0.808
19222,0.795
19223,0.285
19224,0.721
19225,0.29
19226,0.645
19227,0.791
19228,0.489
19229,0.222
19230,0.792
19231,0.787
19232,0.31
19233,0.36
19234,0.33
19235,0.31
19236,0.236
19237,0.779
19238,0.406
19239,0.534
19240,0.525
19241,0.673
19242,0.326
19243,0.396
19244,0.723
19245,0.415
19246,0.504
19247,0.732
19248,0.318
19249,0.384
19250,0.651
19251,0.408
19252,0.628
19253,0.567
19254,0.47
19255,0.374
19256,0.62
19257,0.286
19258,0.765
19259,0.535
19260,0.517
19261,0.357
19262,0.717
19263,0.392
19264,0.504
19265,0.691
19266,0.496
19267,0.259
19268,0.737
19269,0.299
19270,0.777
19271,0.514
19272,0.331
19273,0.387
19274,0.333
19275,0.685
19276,0.82
19277,0.516
19278,0.543
19279,0.421
19280,0.532
19281,0.509
19282,0.646
19283,0.476
19284,0.375
19285,0.617
19286,0.525
19287,0.354
19288,0.545
19289,0.64
19290,0.771
19291,0.615
19292,0.35
19293,0.347
19294,0.324
19295,0.433
19296,0.35
19297,0.496
19298,0.641
19299,0.325
19300,0.173
19301,0.243
19302,0.328
19303,0.276
19304,0.337
19305,0.589
19306,0.278
19307,0.65
19308,0.494
19309,0.781
19310,0.286
19311,0.622
19312,0.344
19313,0.282
19314,0.712
19315,0.376
19316,0.334
19317,0.486
19318,0.318
19319,0.439
19320,0.304
19321,0.335
19322,0.292
19323,0.689
19324,0.553
19325,0.615
19326,0.377
19327,0.394
19328,0.723
19329,0.714
19330,0.278
19331,0.486
19332,0.386
19333,0.807
19334,0.379
19335,0.284
19336,0.631
19337,0.635
19338,0.272
19339,0.638
19340,0.444
19341,0.476
19342,0.674
19343,0.776
19344,0.453
19345,0.402
19346,0.78
19347,0.432
19348,0.639
19349,0.645
19350,0.727
19351,0.422
19352,0.348
19353,0.745
19354,0.368
19355,0.74
19356,0.308
19357,0.75
19358,0.757
19359,0.687
19360,0.356
19361,0.435
19362,0.725
19363,0.411
19364,0.517
19365,0.336
19366,0.626
19367,0.668
19368,0.376
19369,0.686
19370,0.358
19371,0.454
19372,0.355
19373,0.4
19374,0.537
19375,0.408
19376,0.722
19377,0.613
19378,0.519
19379,0.727
19380,0.527
19381,0.332
19382,0.314
19383,0.354
19384,0.262
19385,0.723
19386,0.382
19387,0.351
19388,0.374
19389,0.359
19390,0.76
19391,0.29
19392,0.403
19393,0.338
19394,0.401
19395,0.567
19396,0.344
19397,0.527
19398,0.32
19399,0.583
19400,0.46
19401,0.389
19402,0.295
19403,0.406
19404,0.778
19405,0.431
19406,0.592
19407,0.385
19408,0.355
19409,0.297
19410,0.256
19411,0.432
19412,0.442
19413,0.531
19414,0.764
19415,0.594
19416,0.73
19417,0.361
19418,0.47
19419,0.266
19420,0.33
19421,0.386
19422,0.309
19423,0.592
19424,0.406
19425,0.849
19426,0.254
19427,0.807
19428,0.766
19429,0.455
19430,0.77
19431,0.5
19432,0.677
19433,0.356
19434,0.321
19435,0.535
19436,0.352
19437,0.406
19438,0.421
19439,0.348
19440,0.325
19441,0.409
19442,0.299
19443,0.609
19444,0.661
19445,0.737
19446,0.36
19447,0.244
19448,0.253
19449,0.355
19450,0.608
19451,0.675
19452,0.78
19453,0.638
19454,0.374
19455,0.344
19456,0.751
19457,0.716
19458,0.381
19459,0.805
19460,0.403
19461,0.338
19462,0.341
19463,0.215
19464,0.494
19465,0.746
19466,0.382
19467,0.462
19468,0.308
19469,0.786
19470,0.401
19471,0.568
19472,0.52
19473,0.675
19474,0.398
19475,0.308
19476,0.513
19477,0.401
19478,0.284
19479,0.389
19480,0.501
19481,0.371
19482,0.332
19483,0.393
19484,0.466
19485,0.37
19486,0.523
19487,0.481
19488,0.824
19489,0.432
19490,0.426
19491,0.427
19492,0.371
19493,0.659
19494,0.26
19495,0.753
19496,0.796
19497,0.3
19498,0.723
19499,0.345
19500,0.446
19501,0.706
19502,0.73
19503,0.746
19504,0.799
19505,0.332
19506,0.42
19507,0.708
19508,0.295
19509,0.368
19510,0.672
19511,0.394
19512,0.274
19513,0.445
19514,0.299
19515,0.772
19516,0.427
19517,0.334
19518,0.29
19519,0.324
19520,0.275
19521,0.264
19522,0.444
19523,0.658
19524,0.657
19525,0.602
19526,0.545
19527,0.348
19528,0.664
19529,0.371
19530,0.579
19531,0.633
19532,0.369
19533,0.185
19534,0.342
19535,0.535
19536,0.274
19537,0.248
19538,0.208
19539,0.266
19540,0.472
19541,0.651
19542,0.222
19543,0.365
19544,0.679
19545,0.676
19546,0.307
19547,0.327
19548,0.28
19549,0.507
19550,0.426
19551,0.349
19552,0.417
19553,0.312
19554,0.398
19555,0.698
19556,0.633
19557,0.778
19558,0.37
19559,0.456
19560,0.435
19561,0.302
19562,0.702
19563,0.707
19564,0.297
19565,0.482
19566,0.412
19567,0.402
19568,0.321
19569,0.299
19570,0.609
19571,0.635
19572,0.425
19573,0.464
19574,0.787
19575,0.286
19576,0.642
19577,0.424
19578,0.66
19579,0.302
19580,0.227
19581,0.387
19582,0.71
19583,0.358
19584,0.738
19585,0.513
19586,0.448
19587,0.479
19588,0.386
19589,0.385
19590,0.361
19591,0.342
19592,0.55
19593,0.712
19594,0.549
19595,0.703
19596,0.289
19597,0.804
19598,0.584
19599,0.292
19600,0.666
19601,0.375
19602,0.266
19603,0.492
19604,0.79
19605,0.454
19606,0.392
19607,0.377
19608,0.39
19609,0.315
19610,0.659
19611,0.662
19612,0.332
19613,0.654
19614,0.644
19615,0.397
19616,0.817
19617,0.558
19618,0.299
19619,0.282
19620,0.334
19621,0.492
19622,0.68
19623,0.368
19624,0.681
19625,0.516
19626,0.281
19627,0.363
19628,0.631
19629,0.227
19630,0.735
19631,0.39
19632,0.836
19633,0.434
19634,0.407
19635,0.456
19636,0.361
19637,0.475
19638,0.732
19639,0.697
19640,0.672
19641,0.388
19642,0.399
19643,0.702
19644,0.592
19645,0.401
19646,0.442
19647,0.365
19648,0.521
19649,0.523
19650,0.236
19651,0.239
19652,0.346
19653,0.344
19654,0.374
19655,0.202
19656,0.398
19657,0.426
19658,0.311
19659,0.26
19660,0.4
19661,0.715
19662,0.496
19663,0.821
19664,0.372
19665,0.607
19666,0.387
19667,0.665
19668,0.561
19669,0.49
19670,0.298
19671,0.702
19672,0.366
19673,0.348
19674,0.377
19675,0.597
19676,0.432
19677,0.385
19678,0.253
19679,0.668
19680,0.455
19681,0.804
19682,0.343
19683,0.35
19684,0.304
19685,0.467
19686,0.392
19687,0.244
19688,0.743
19689,0.414
19690,0.386
19691,0.305
19692,0.704
19693,0.326
19694,0.407
19695,0.285
19696,0.534
19697,0.357
19698,0.354
19699,0.321
19700,0.418
19701,0.654
19702,0.818
19703,0.29
19704,0.374
19705,0.697
19706,0.566
19707,0.451
19708,0.688
19709,0.792
19710,0.512
19711,0.254
19712,0.788
19713,0.653
19714,0.709
19715,0.366
19716,0.571
19717,0.281
19718,0.548
19719,0.356
19720,0.436
19721,0.382
19722,0.417
19723,0.43
19724,0.298
19725,0.583
19726,0.584
19727,0.484
19728,0.72
19729,0.39
19730,0.728
19731,0.369
19732,0.381
19733,0.328
19734,0.281
19735,0.369
19736,0.337
19737,0.303
19738,0.446
19739,0.317
19740,0.374
19741,0.348
19742,0.35
19743,0.643
19744,0.332
19745,0.7
19746,0.723
19747,0.299
19748,0.265
19749,0.395
19750,0.544
19751,0.353
19752,0.493
19753,0.42
19754,0.313
19755,0.692
19756,0.774
19757,0.819
19758,0.295
19759,0.36
19760,0.436
19761,0.659
19762,0.413
19763,0.277
19764,0.428
19765,0.614
19766,0.274
19767,0.219
19768,0.547
19769,0.49
19770,0.542
19771,0.776
19772,0.633
19773,0.705
19774,0.324
19775,0.491
19776,0.761
19777,0.418
19778,0.733
19779,0.485
19780,0.28
19781,0.417
19782,0.377
19783,0.422
19784,0.592
19785,0.397
19786,0.528
19787,0.391
19788,0.712
19789,0.33
19790,0.446
19791,0.32
19792,0.635
19793,0.32
19794,0.442
19795,0.303
19796,0.464
19797,0.239
19798,0.641
19799,0.382
19800,0.361
19801,0.345
19802,0.32
19803,0.337
19804,0.316
19805,0.336
19806,0.858
19807,0.317
19808,0.375
19809,0.634
19810,0.333
19811,0.689
19812,0.368
19813,0.347
19814,0.481
19815,0.594
19816,0.735
19817,0.485
19818,0.399
19819,0.411
19820,0.446
19821,0.246
19822,0.389
19823,0.777
19824,0.411
19825,0.569
19826,0.231
19827,0.312
19828,0.264
19829,0.732
19830,0.295
19831,0.246
19832,0.675
19833,0.327
19834,0.684
19835,0.455
19836,0.382
19837,0.297
19838,0.373
19839,0.312
19840,0.645
19841,0.298
19842,0.413
19843,0.574
19844,0.712
19845,0.391
19846,0.468
19847,0.297
19848,0.403
19849,0.34
19850,0.773
19851,0.403
19852,0.315
19853,0.546
19854,0.721
19855,0.311
19856,0.618
19857,0.324
19858,0.514
19859,0.382
19860,0.285
19861,0.245
19862,0.43
19863,0.772
19864,0.789
19865,0.397
19866,0.755
19867,0.391
19868,0.629
19869,0.484
19870,0.431
19871,0.41
19872,0.475
19873,0.506
19874,0.713
19875,0.536
19876,0.579
19877,0.595
19878,0.4
19879,0.31
19880,0.275
19881,0.412
19882,0.837
19883,0.658
19884,0.365
19885,0.513
19886,0.333
19887,0.444
19888,0.348
19889,0.667
19890,0.373
19891,0.211
19892,0.301
19893,0.583
19894,0.356
19895,0.762
19896,0.571
19897,0.523
19898,0.684
19899,0.381
19900,0.379
19901,0.368
19902,0.315
19903,0.553
19904,0.443
19905,0.767
19906,0.422
19907,0.337
19908,0.304
19909,0.366
19910,0.519
19911,0.521
19912,0.44
19913,0.658
19914,0.381
19915,0.477
19916,0.307
19917,0.359
19918,0.301
19919,0.658
19920,0.703
19921,0.391
19922,0.556
19923,0.336
19924,0.385
19925,0.656
19926,0.223
19927,0.248
19928,0.331
19929,0.336
19930,0.341
19931,0.671
19932,0.751
19933,0.314
19934,0.434
19935,0.285
19936,0.506
19937,0.326
19938,0.69
19939,0.235
19940,0.482
19941,0.394
19942,0.409
19943,0.251
19944,0.449
19945,0.285
19946,0.322
19947,0.371
19948,0.463
19949,0.306
19950,0.804
19951,0.246
19952,0.402
19953,0.405
19954,0.584
19955,0.417
19956,0.42
19957,0.602
19958,0.746
19959,0.39
19960,0.586
19961,0.612
19962,0.307
19963,0.826
19964,0.282
19965,0.326
19966,0.381
19967,0.702
19968,0.351
19969,0.39
19970,0.279
19971,0.466
19972,0.382
19973,0.303
19974,0.526
19975,0.553
19976,0.362
19977,0.785
19978,0.566
19979,0.287
19980,0.356
19981,0.714
19982,0.446
19983,0.325
19984,0.524
19985,0.713
19986,0.285
19987,0.341
19988,0.789
19989,0.423
19990,0.417
19991,0.342
19992,0.39
19993,0.703
